sn72 0.07 -18.7141123614 0.0827529688459
sn73 0.07 -18.7293919562 0.0739255167825
sn74 0.07 -18.6912101648 0.0846780798455
sn75 0.07 -18.6307095521 0.0587576922015
sn76 0.08 -18.8501518989 0.0664847976402
sn77 0.08 -18.7063657578 0.101178957606
sn78 0.08 -18.7893979875 0.0955091705417
sn79 0.08 -18.6268531149 0.0675097154852
sn80 0.08 -18.6783332836 0.0770472409793
sn81 0.08 -18.8021315726 0.0589443632874
sn82 0.08 -18.7169963517 0.0896531273734
sn83 0.08 -18.3015451414 0.0653929044449
sn84 0.08 -18.8281592313 0.104083455378
sn85 0.08 -18.6127237299 0.0920605516033
sn86 0.08 -18.8832508873 0.0823663088724
sn87 0.08 -18.5752427741 0.0710376441593
sn88 0.09 -18.7033300781 0.0873149590646
sn89 0.09 -18.5912083099 0.0826965008817
sn90 0.09 -18.6617775897 0.0868501764625
sn91 0.09 -18.7357930959 0.0687989462983
sn92 0.09 -18.5402690137 0.084082707238
sn93 0.09 -18.4967588948 0.0790843669453
sn94 0.09 -18.686392412 0.0955992388418
sn95 0.09 -18.5253917481 0.0458676873493
sn96 0.09 -18.8835166335 0.0896232875724
sn97 0.09 -18.7711296231 0.0835433216311
sn98 0.09 -18.5889547551 0.0548919624785
sn99 0.09 -18.7093703211 0.0793353558955
sn100 0.1 -18.6467105966 0.099513609175
sn101 0.1 -18.6549297911 0.067571328327
sn102 0.1 -18.6110579765 0.0838576643067
sn103 0.1 -18.4886389694 0.0893518362173
sn104 0.1 -18.7618293269 0.0975526422072
sn105 0.1 -18.7174349258 0.0663291269187
sn106 0.1 -18.676383504 0.0624601263421
sn107 0.1 -18.7060152301 0.0830802423411
sn108 0.1 -18.7915014973 0.0843485153138
sn109 0.1 -18.511192267 0.0751235199032
sn110 0.1 -18.6969340914 0.0982603434549
sn111 0.1 -18.7785108002 0.100436224701
sn112 0.11 -18.7584148416 0.0902271378707
sn113 0.11 -18.7233969231 0.110217812738
sn114 0.11 -18.7516847049 0.0563510140326
sn115 0.11 -18.5890653473 0.0858948675543
sn116 0.11 -18.5844160359 0.0572022618088
sn117 0.11 -18.5408076674 0.0672177621657
sn118 0.11 -18.7017039458 0.0847468964257
sn119 0.11 -18.6894667922 0.11914741148
sn120 0.11 -18.8146081025 0.0985500794232
sn121 0.11 -18.7218426809 0.0760531163917
sn122 0.11 -18.8306052881 0.0982784786148
sn123 0.11 -18.6965411927 0.108397672853
sn124 0.12 -18.5479755689 0.0515502032889
sn125 0.12 -18.4193452316 0.0989060663617
sn126 0.12 -18.7154387464 0.0291217291146
sn127 0.12 -18.4727361376 0.0668450449057
sn128 0.12 -18.5595206012 0.0954337554485
sn129 0.12 -18.9479870478 0.0846008518429
sn130 0.12 -18.4924635236 0.127365109845
sn131 0.12 -18.4485921175 0.104767281865
sn132 0.12 -18.5115528349 0.083337453981
sn133 0.12 -18.6984319917 0.0807906876987
sn134 0.12 -18.6170806354 0.0540241000957
sn135 0.12 -18.6764084664 0.0617118066877
sn136 0.13 -18.561981852 0.105085477499
sn137 0.13 -18.5104089219 0.0504044231547
sn138 0.13 -18.7486953629 0.0921724308185
sn139 0.13 -18.6819960469 0.0758434692107
sn140 0.13 -18.7290539367 0.110636604631
sn141 0.13 -18.7633771691 0.0707606690745
sn142 0.13 -18.6367856845 0.0843467335591
sn143 0.13 -18.7148397026 0.073258031029
sn144 0.13 -18.5196832385 0.114976379602
sn145 0.13 -18.72942383 0.0980720628888
sn146 0.13 -18.6464595739 0.118011637928
sn147 0.13 -18.7280961069 0.126046152528
sn148 0.13 -18.3956390124 0.0665945785189
sn149 0.14 -18.6217641001 0.0918771699961
sn150 0.14 -18.594315266 0.116009354584
sn151 0.14 -18.5511832383 0.059247795619
sn152 0.14 -18.5079712136 0.0628982874266
sn153 0.14 -18.8933193785 0.065386401428
sn154 0.14 -18.7332668181 0.0618483947864
sn155 0.14 -18.8679112645 0.0816280285187
sn156 0.14 -18.8058588397 0.069941602831
sn157 0.14 -18.7813410246 0.0581875063361
sn158 0.14 -18.6600329526 0.057577439478
sn159 0.14 -18.8295594373 0.106285280363
sn160 0.14 -18.5845090632 0.124611868301
sn161 0.14 -18.6407581813 0.0829212615051
sn162 0.15 -18.8627324741 0.0858708032525
sn163 0.15 -18.5000137416 0.0657499467833
sn164 0.15 -18.8614962267 0.0771965268111
sn165 0.15 -18.4631353259 0.111001018191
sn166 0.15 -18.5950577471 0.0846813665169
sn167 0.15 -18.4176153074 0.0973259923253
sn168 0.15 -18.553250921 0.0881187744927
sn169 0.15 -18.7212423754 0.0686985147804
sn170 0.15 -18.7463413302 0.0753838243056
sn171 0.15 -18.4135801714 0.0798991884204
sn172 0.15 -18.6771007238 0.0877096533089
sn173 0.15 -18.6001002567 0.11408480868
sn174 0.15 -18.757108826 0.0324544541741
sn175 0.16 -18.640556875 0.0950112779437
sn176 0.16 -18.5625434874 0.0931830267654
sn177 0.16 -18.5818192585 0.065475035319
sn178 0.16 -18.8668173984 0.0782605893937
sn179 0.16 -18.600278067 0.115751218405
sn180 0.16 -18.542350756 0.0697196065774
sn181 0.16 -18.719521427 0.0737041945747
sn182 0.16 -18.5226329926 0.0886134080794
sn183 0.16 -18.4626123759 0.102306859725
sn184 0.16 -18.806718416 0.0834606451431
sn185 0.16 -18.3618839175 0.0820057404455
sn186 0.16 -18.4812682527 0.0515390839111
sn187 0.16 -18.544828888 0.0852979527919
sn188 0.17 -18.7724877247 0.0777613664074
sn189 0.17 -18.757989551 0.0884031212942
sn190 0.17 -18.6987635627 0.0572397455694
sn191 0.17 -18.4698610566 0.0997342712093
sn192 0.17 -18.790005032 0.0751320790554
sn193 0.17 -18.7726377983 0.032988473609
sn194 0.17 -18.4854311218 0.0757502198983
sn195 0.17 -18.6032463057 0.106854579841
sn196 0.17 -18.7507807739 0.0652303819179
sn197 0.17 -18.4203599995 0.071013380833
sn198 0.17 -18.7466874075 0.1208345469
sn199 0.17 -18.541519188 0.118619697041
sn200 0.17 -18.9058801715 0.0877347552743
sn201 0.18 -18.6308126881 0.101909685138
sn202 0.18 -18.7825191112 0.0687713477275
sn203 0.18 -18.9536145523 0.124545361678
sn204 0.18 -18.6802172413 0.0990839463555
sn205 0.18 -18.6825669869 0.101468877505
sn206 0.18 -18.8042171616 0.0908828077695
sn207 0.18 -18.5346411379 0.097054163972
sn208 0.18 -18.8883828064 0.0887760742794
sn209 0.18 -18.4836141646 0.0544691352085
sn210 0.18 -18.8006435305 0.0599811794366
sn211 0.18 -18.5906573752 0.0691072064226
sn212 0.18 -18.7757295348 0.0707978535438
sn213 0.18 -18.6338718771 0.096944779358
sn214 0.19 -18.5414529186 0.082438590025
sn215 0.19 -18.4957361601 0.101380120777
sn216 0.19 -18.3563834185 0.0661434152288
sn217 0.19 -18.5822086774 0.0713020071652
sn218 0.19 -18.7639085248 0.0892972934615
sn219 0.19 -18.657855964 0.055051572353
sn220 0.19 -18.4819248143 0.101583653183
sn221 0.19 -18.5851354121 0.0858761700053
sn222 0.19 -18.7382556822 0.096880670973
sn223 0.19 -18.8109106825 0.0882446060851
sn224 0.19 -18.5400237364 0.102008399972
sn225 0.19 -18.6062877478 0.0993516308892
sn226 0.19 -18.6827104029 0.10878129112
sn227 0.19 -18.5883274608 0.102957722121
sn228 0.2 -18.6634683628 0.0702158891577
sn229 0.2 -18.5504792019 0.0832990211238
sn230 0.2 -18.5928546245 0.114183808223
sn231 0.2 -18.6263982465 0.111145900518
sn232 0.2 -18.580662929 0.0819581329441
sn233 0.2 -18.5224278182 0.0919290123699
sn234 0.2 -18.8484174657 0.0800137563129
sn235 0.2 -18.746274126 0.0894457452243
sn236 0.2 -18.6681983577 0.0765328414493
sn237 0.2 -18.5877604237 0.0949850885739
sn238 0.2 -18.7135221213 0.0609658106691
sn239 0.2 -18.8846715475 0.0897183295968
sn240 0.2 -18.5274128567 0.100791475944
sn241 0.2 -18.2989311858 0.0595705899754
sn242 0.21 -18.6784923102 0.0791932927507
sn243 0.21 -18.4970939117 0.123097858026
sn244 0.21 -18.7146551344 0.0609732610531
sn245 0.21 -18.7549942757 0.149988594102
sn246 0.21 -18.5036653981 0.099410700459
sn247 0.21 -18.6178351447 0.0870348805714
sn248 0.21 -18.7234874292 0.121797561505
sn249 0.21 -18.6196555024 0.0640378850293
sn250 0.21 -18.4791871245 0.0617588772908
sn251 0.21 -18.693914655 0.0823644957133
sn252 0.21 -18.5879188594 0.0683572254953
sn253 0.21 -18.5954064172 0.0638508284513
sn254 0.21 -18.6996417587 0.0743236508805
sn255 0.21 -18.5801741391 0.0715976625937
sn256 0.22 -18.5510513266 0.0782096473297
sn257 0.22 -18.6558522722 0.0812822760151
sn258 0.22 -18.4928461895 0.0867459768135
sn259 0.22 -18.6953895156 0.123374373307
sn260 0.22 -18.4964991273 0.0635939679172
sn261 0.22 -18.6560825684 0.082106578516
sn262 0.22 -18.7478854375 0.0705100685166
sn263 0.22 -18.6240691547 0.0929390934776
sn264 0.22 -18.7935380353 0.0711674960295
sn265 0.22 -18.7620865457 0.0486069163159
sn266 0.22 -18.5365821562 0.105913216377
sn267 0.22 -18.7430775361 0.0966932935328
sn268 0.22 -18.9887017758 0.0774173062107
sn269 0.22 -18.8542079422 0.100687337002
sn270 0.23 -18.6161922043 0.0647689120032
sn271 0.23 -18.552044431 0.101102469871
sn272 0.23 -18.7015141059 0.0702799615035
sn273 0.23 -18.8921731917 0.0813038277305
sn274 0.23 -18.5511942159 0.108613818706
sn275 0.23 -18.5921727064 0.0813173664498
sn276 0.23 -18.5631430304 0.0686263139197
sn277 0.23 -18.6077940632 0.0655975604204
sn278 0.23 -18.4890059404 0.0518945275571
sn279 0.23 -18.5893459441 0.080791950416
sn280 0.23 -18.7066708285 0.0803352994895
sn281 0.23 -18.2814540308 0.0500073402708
sn282 0.23 -19.0088517501 0.0569572081465
sn283 0.23 -18.8444067597 0.0720868455641
sn284 0.24 -18.5508028463 0.124658714636
sn285 0.24 -18.6739937479 0.046918809886
sn286 0.24 -18.5233491117 0.0823519373197
sn287 0.24 -18.7660822897 0.0978634253294
sn288 0.24 -18.6012549933 0.070164783549
sn289 0.24 -18.554374156 0.0569993318002
sn290 0.24 -18.5028524411 0.0446286616132
sn291 0.24 -18.6376821542 0.0872767691155
sn292 0.24 -18.4949508408 0.0784468305276
sn293 0.24 -18.6182352634 0.0729240002841
sn294 0.24 -18.5838534479 0.0827262391854
sn295 0.24 -18.464184692 0.0942480620502
sn296 0.24 -18.6106304202 0.108059137865
sn297 0.24 -18.5815918464 0.118970684441
sn298 0.25 -18.6134120798 0.085663681343
sn299 0.25 -18.7266267531 0.101136296459
sn300 0.25 -18.5867332764 0.102328541298
sn301 0.25 -18.811951095 0.0976235546655
sn302 0.25 -18.5878534356 0.050115867227
sn303 0.25 -18.9326175582 0.0630454631792
sn304 0.25 -18.3886021924 0.112211210953
sn305 0.25 -18.5520877365 0.0713004877467
sn306 0.25 -18.5675619108 0.0543485710922
sn307 0.25 -18.5138260611 0.056209205594
sn308 0.25 -18.473022646 0.114190165433
sn309 0.25 -18.7328506433 0.0408715206704
sn310 0.25 -18.7647043442 0.104612591492
sn311 0.25 -18.7408469534 0.0529819675871
sn312 0.25 -18.7010294343 0.084669486489
sn313 0.26 -18.7330054754 0.0435462018651
sn314 0.26 -18.5896704888 0.0624649862553
sn315 0.26 -18.6783093233 0.0725339834913
sn316 0.26 -18.7738171418 0.0758101042838
sn317 0.26 -18.81465299 0.0799978678973
sn318 0.26 -18.7396180074 0.0896843573922
sn319 0.26 -18.5111757445 0.0674594459381
sn320 0.26 -18.577165541 0.100733207377
sn321 0.26 -18.605709464 0.106950009719
sn322 0.26 -18.7141515217 0.110127640979
sn323 0.26 -18.6975310726 0.0657420950144
sn324 0.26 -18.4314413347 0.0531419595256
sn325 0.26 -18.6285582603 0.088636707609
sn326 0.26 -18.4182684483 0.0896172373838
sn327 0.26 -18.6278032895 0.0449150746568
sn328 0.27 -18.5439445098 0.120978130149
sn329 0.27 -18.7656713407 0.118135009179
sn330 0.27 -18.611720862 0.0922691082308
sn331 0.27 -18.6849381064 0.0756386872684
sn332 0.27 -18.4391535981 0.10895075558
sn333 0.27 -18.6863791956 0.0815360302524
sn334 0.27 -18.4841348209 0.0721304821902
sn335 0.27 -18.8231530521 0.0700771456932
sn336 0.27 -18.651340915 0.0802228301804
sn337 0.27 -18.7352591132 0.0593217433799
sn338 0.27 -18.6989456343 0.096943641724
sn339 0.27 -18.4547264173 0.0853298769
sn340 0.27 -18.7012075497 0.0396391584014
sn341 0.27 -18.7868998404 0.0598115548577
sn342 0.27 -18.4783490174 0.0604562711799
sn343 0.28 -18.4971312999 0.0596385513552
sn344 0.28 -18.5060535977 0.100899600031
sn345 0.28 -18.7135413638 0.13397364635
sn346 0.28 -18.5185233076 0.0771748545078
sn347 0.28 -18.9831637944 0.056051731469
sn348 0.28 -18.5023865135 0.0954890886351
sn349 0.28 -18.8558614717 0.104225568314
sn350 0.28 -18.5787965917 0.0946165702716
sn351 0.28 -18.6406567393 0.0890096820799
sn352 0.28 -18.6271820883 0.0533900088312
sn353 0.28 -18.9032783509 0.112462210565
sn354 0.28 -18.666932957 0.0704123309214
sn355 0.28 -18.5588706998 0.106490114578
sn356 0.28 -18.6738333977 0.0690688310604
sn357 0.28 -18.8306460367 0.0972383493727
sn358 0.29 -18.5559594701 0.0984490138616
sn359 0.29 -18.8776222992 0.0864215358159
sn360 0.29 -18.5064263458 0.0768108086808
sn361 0.29 -18.6062526166 0.121491483501
sn362 0.29 -18.5185903575 0.0746941618591
sn363 0.29 -18.6426174715 0.0713676238426
sn364 0.29 -18.8114786844 0.075695584309
sn365 0.29 -18.6226800064 0.0923595001225
sn366 0.29 -18.6181644384 0.118443025972
sn367 0.29 -18.6599464807 0.0822201399172
sn368 0.29 -18.6870739941 0.0762708876944
sn369 0.29 -18.4612285155 0.0744526992441
sn370 0.29 -18.7781754494 0.0750019956136
sn371 0.29 -18.5600570502 0.0622679160419
sn372 0.29 -18.6532171608 0.110531061643
sn373 0.3 -18.6095310421 0.0904353982681
sn374 0.3 -18.6731752884 0.0749909858821
sn375 0.3 -18.6839504729 0.130996480484
sn376 0.3 -18.4725766522 0.117206072762
sn377 0.3 -18.7644612029 0.0932718226358
sn378 0.3 -18.5910928855 0.081187885341
sn379 0.3 -18.5710607907 0.0722067228192
sn380 0.3 -18.8435720281 0.0947201164929
sn381 0.3 -18.5982629538 0.0854382311642
sn382 0.3 -18.6902214958 0.0457675962243
sn383 0.3 -18.5637184117 0.0699937506775
sn384 0.3 -18.4067084814 0.0652680774812
sn385 0.3 -18.5928830777 0.097878313988
sn386 0.3 -18.5893226906 0.0927784116524
sn387 0.3 -18.716948506 0.0974991628802
sn388 0.31 -18.6226726466 0.0883027579829
sn389 0.31 -18.5674385504 0.0965346044163
sn390 0.31 -18.6498065693 0.0683734773038
sn391 0.31 -18.496062761 0.11328938274
sn392 0.31 -18.4190592584 0.0768824950032
sn393 0.31 -18.6053929782 0.126324121791
sn394 0.31 -18.669151728 0.0553222518022
sn395 0.31 -18.9463644335 0.0816074988698
sn396 0.31 -18.6942187198 0.0968304048718
sn397 0.31 -18.5000959301 0.095930922753
sn398 0.31 -18.6938617479 0.0969483170069
sn399 0.31 -18.4950678289 0.0782434467806
sn400 0.31 -18.7523426848 0.0840586801302
sn401 0.31 -18.8578897124 0.0900247227328
sn402 0.31 -18.6258367508 0.0959346277231
sn403 0.31 -18.7971602396 0.105614680173
sn404 0.32 -18.6853568052 0.0841873695828
sn405 0.32 -18.8421617819 0.0973155085115
sn406 0.32 -18.5297288075 0.101229083021
sn407 0.32 -18.7676232847 0.0862467245884
sn408 0.32 -18.6869914214 0.0675243987966
sn409 0.32 -18.835569197 0.084554872108
sn410 0.32 -18.6325665343 0.0763907803462
sn411 0.32 -18.6794591876 0.0594674248004
sn412 0.32 -18.4576908945 0.0935698162721
sn413 0.32 -18.640792963 0.0536609378653
sn414 0.32 -18.6493156085 0.0937230406771
sn415 0.32 -18.5000059319 0.00865364351519
sn416 0.32 -18.5447360376 0.0831331511918
sn417 0.32 -18.5874505717 0.0769371682337
sn418 0.32 -18.6311462431 0.0696235433122
sn419 0.32 -18.6658907591 0.0803188563749
sn420 0.33 -18.5958967011 0.0758693934136
sn421 0.33 -18.6747255964 0.048065850494
sn422 0.33 -18.7930655073 0.122114323095
sn423 0.33 -18.683135126 0.0583142689891
sn424 0.33 -18.7804902237 0.105198433131
sn425 0.33 -18.8028289178 0.0698904283519
sn426 0.33 -18.5400874726 0.0582429301705
sn427 0.33 -18.5834694007 0.0732134516443
sn428 0.33 -18.6702111368 0.0833327334692
sn429 0.33 -18.3522488129 0.117402691829
sn430 0.33 -18.8848268909 0.0628572660948
sn431 0.33 -18.9054032638 0.0845596604556
sn432 0.33 -18.4093544536 0.0832665081803
sn433 0.33 -18.8288342487 0.116202571973
sn434 0.33 -18.6553292146 0.0883660470486
sn435 0.33 -18.5610718363 0.0756716667715
sn436 0.34 -18.8307881505 0.0488293080115
sn437 0.34 -18.8232587092 0.0848583936594
sn438 0.34 -18.5675939118 0.0606767287952
sn439 0.34 -18.8733320062 0.0660954376003
sn440 0.34 -18.6618170595 0.10325970981
sn441 0.34 -18.5887449761 0.0670593131194
sn442 0.34 -18.7830445077 0.0976278816179
sn443 0.34 -18.911939468 0.131655626965
sn444 0.34 -18.5766798608 0.0922878161747
sn445 0.34 -18.6360320531 0.0860947608313
sn446 0.34 -18.54444797 0.088114972408
sn447 0.34 -18.4672698931 0.045548202015
sn448 0.34 -18.6059356387 0.114310335173
sn449 0.34 -18.7059391371 0.0742869451893
sn450 0.34 -18.4777028015 0.0604368489384
sn451 0.34 -18.6572083716 0.0858454902634
sn452 0.35 -18.408281851 0.0978679772091
sn453 0.35 -18.5915821598 0.0331272947301
sn454 0.35 -18.6521621395 0.101185003781
sn455 0.35 -18.5102982938 0.0932112219071
sn456 0.35 -18.5501315008 0.0686014211672
sn457 0.35 -18.6756153529 0.0795432042069
sn458 0.35 -18.5521978087 0.0847513969898
sn459 0.35 -18.8200761421 0.098544060859
sn460 0.35 -18.9832061775 0.0780654293482
sn461 0.35 -18.4572565407 0.0942318110298
sn462 0.35 -18.4862527667 0.105880413682
sn463 0.35 -18.5661720674 0.0743171995779
sn464 0.35 -18.5787953509 0.101142676774
sn465 0.35 -18.6559252799 0.0734266883502
sn466 0.35 -18.5804243448 0.0585559262535
sn467 0.35 -18.7436623091 0.0996393040865
sn468 0.36 -18.7881775684 0.0774255902276
sn469 0.36 -18.4314467285 0.0582682934257
sn470 0.36 -18.5535993255 0.0865028038534
sn471 0.36 -18.4762181195 0.105201748827
sn472 0.36 -18.5646798565 0.059681018974
sn473 0.36 -18.4890999569 0.071330748199
sn474 0.36 -18.9587848387 0.0736867510031
sn475 0.36 -18.645969369 0.0699470652164
sn476 0.36 -18.5103490675 0.074912014941
sn477 0.36 -18.8966158167 0.0616231716702
sn478 0.36 -18.8176135622 0.112591807858
sn479 0.36 -18.873774852 0.0701996457152
sn480 0.36 -18.6513521642 0.106285379517
sn481 0.36 -18.5892615296 0.0703662798144
sn482 0.36 -18.6541371991 0.125396482381
sn483 0.36 -18.6926960793 0.102586502977
sn484 0.37 -18.9446549863 0.0844667613193
sn485 0.37 -18.921284102 0.0662123988393
sn486 0.37 -18.7992679167 0.0993957005464
sn487 0.37 -18.6800669169 0.0942659600763
sn488 0.37 -18.3413759648 0.122954783942
sn489 0.37 -18.8881906106 0.118558658107
sn490 0.37 -18.402463643 0.0776876393207
sn491 0.37 -18.6057782879 0.0887429450787
sn492 0.37 -18.9664382398 0.0977739160486
sn493 0.37 -18.6992858919 0.116683021481
sn494 0.37 -18.9521177922 0.0725010100066
sn495 0.37 -18.5619619034 0.0683905804298
sn496 0.37 -18.536110667 0.0609996139369
sn497 0.37 -18.7109696737 0.0487786045256
sn498 0.37 -18.7403455978 0.0779446216239
sn499 0.37 -18.4410552236 0.0962209084765
sn500 0.37 -18.7115861377 0.0937157126081
sn501 0.38 -18.4320777388 0.0980521199682
sn502 0.38 -18.3472140711 0.0338760017076
sn503 0.38 -18.9063481443 0.0956537352978
sn504 0.38 -18.6839707037 0.0992364906613
sn505 0.38 -18.3887902288 0.0697730145234
sn506 0.38 -18.6972833778 0.120140128274
sn507 0.38 -18.5695771857 0.0934979713069
sn508 0.38 -18.7773715011 0.107604659557
sn509 0.38 -18.7599472836 0.0972194665956
sn510 0.38 -18.6177640109 0.116449955562
sn511 0.38 -18.7613024364 0.109069731107
sn512 0.38 -18.7055577556 0.0672046557441
sn513 0.38 -18.4132814324 0.0961554615534
sn514 0.38 -18.7985423477 0.0559566043219
sn515 0.38 -18.7886946097 0.0830487934031
sn516 0.38 -18.6279773778 0.100385730604
sn517 0.38 -18.5192032359 0.0465703425241
sn518 0.39 -18.5028968242 0.0773657079665
sn519 0.39 -18.6168075364 0.1126469747
sn520 0.39 -18.6219045913 0.0937757571365
sn521 0.39 -18.543719018 0.0798492986348
sn522 0.39 -18.5136266156 0.0708802902688
sn523 0.39 -18.7904119175 0.0745474944537
sn524 0.39 -18.6178112848 0.0736142260088
sn525 0.39 -18.4809778914 0.107858241384
sn526 0.39 -18.8067169437 0.0638396451147
sn527 0.39 -18.4042747553 0.111974109167
sn528 0.39 -18.9420534114 0.0479406480412
sn529 0.39 -18.6654150498 0.101582531051
sn530 0.39 -18.4932025805 0.100162081515
sn531 0.39 -18.5915241892 0.101368451728
sn532 0.39 -18.7111229678 0.0932100917093
sn533 0.39 -18.7297065308 0.0782457303576
sn534 0.39 -18.7091903558 0.097615108652
sn535 0.4 -18.8817350687 0.0682943242959
sn536 0.4 -18.3162423719 0.0827042178079
sn537 0.4 -18.71275204 0.0774887523356
sn538 0.4 -18.7079278603 0.0805046975201
sn539 0.4 -18.682029755 0.0574958835101
sn540 0.4 -18.5679377534 0.0816869255218
sn541 0.4 -18.4474175008 0.0572397493085
sn542 0.4 -18.6747583711 0.120991187887
sn543 0.4 -18.5469103763 0.0959658994258
sn544 0.4 -18.3750829853 0.0874814182706
sn545 0.4 -18.5365207992 0.0698759112728
sn546 0.4 -18.6438434114 0.107819938627
sn547 0.4 -18.5818568859 0.0882672007768
sn548 0.4 -18.5726717706 0.0597862569624
sn549 0.4 -18.769689346 0.0438711430881
sn550 0.4 -18.844072596 0.0758817128957
sn551 0.4 -18.6926539262 0.111013106667
sn552 0.41 -18.8481102231 0.0805980094082
sn553 0.41 -18.9467828617 0.0665928937139
sn554 0.41 -18.7627556259 0.0773890702586
sn555 0.41 -18.6792327583 0.0609682525709
sn556 0.41 -18.2598353273 0.0914557500188
sn557 0.41 -18.7064981901 0.09727784993
sn558 0.41 -18.7044865662 0.0931635142313
sn559 0.41 -18.7586171811 0.0842274011956
sn560 0.41 -18.556019798 0.0801884056333
sn561 0.41 -18.6426686615 0.0932280638869
sn562 0.41 -18.5378857932 0.0655780856277
sn563 0.41 -18.5326710349 0.0547758408518
sn564 0.41 -18.3709933709 0.0849489271649
sn565 0.41 -18.6288993235 0.0874922357668
sn566 0.41 -18.6425362419 0.0994381928414
sn567 0.41 -18.6582067778 0.0778071863034
sn568 0.41 -18.6601904229 0.0437061788434
sn569 0.42 -18.4979763473 0.0846533251586
sn570 0.42 -18.6736050069 0.113969456238
sn571 0.42 -18.7818469419 0.0930303706227
sn572 0.42 -18.8647989865 0.0649871097709
sn573 0.42 -18.7765003767 0.0646064717128
sn574 0.42 -18.8314913399 0.129498769249
sn575 0.42 -18.653000753 0.0827170691872
sn576 0.42 -18.641977484 0.0520080545061
sn577 0.42 -18.7096785513 0.123405537072
sn578 0.42 -18.5182431606 0.091932110506
sn579 0.42 -18.781210605 0.0589230045885
sn580 0.42 -18.8846082671 0.0677643218953
sn581 0.42 -18.7392328553 0.0831997893257
sn582 0.42 -18.7608098996 0.103229119632
sn583 0.42 -18.7438769834 0.0646017524408
sn584 0.42 -18.5796627473 0.0663802996703
sn585 0.42 -18.7503432443 0.112842853899
sn586 0.43 -18.4753034241 0.0375450226177
sn587 0.43 -18.6723678618 0.10431131416
sn588 0.43 -18.5455407806 0.0974943635734
sn589 0.43 -18.6337977865 0.0919938638768
sn590 0.43 -18.8016993903 0.06947668406
sn591 0.43 -18.5307725686 0.0662550074195
sn592 0.43 -18.6353378881 0.0722282980539
